code_bss,urn_bss,date_mesure,timestamp_mesure,niveau_nappe_eau,mode_obtention,statut,qualification,code_continuite,nom_continuite,code_producteur,nom_producteur,code_nature_mesure,nom_nature_mesure,profondeur_nappe
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-10-24,530496000000,139.71,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.02
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-10-30,531014400000,139.71,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.02
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-11-06,531619200000,139.75,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.98
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-11-13,532224000000,139.65,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.08
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-11-20,532828800000,139.6,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.13
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-11-26,533347200000,139.59,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.14
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-12-03,533952000000,139.6,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.13
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-12-10,534556800000,139.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-12-17,535161600000,139.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-01-07,536976000000,139.66,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,4.07
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-01-14,537580800000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-01-21,538185600000,139.66,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.07
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-01-28,538790400000,139.54,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.19
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-02-04,539395200000,139.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-02-11,540000000000,139.57,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.16
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-02-18,540604800000,139.57,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.16
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-02-25,541209600000,139.59,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.14
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-03-04,541814400000,139.86,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.87
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-03-11,542419200000,139.87,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.86
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-03-18,543024000000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-03-25,543628800000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-04-01,544233600000,139.75,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.98
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-04-10,545011200000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-04-20,545875200000,139.83,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.9
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-04-27,546480000000,139.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-04-29,546652800000,139.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-05-06,547257600000,139.86,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.87
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-05-13,547862400000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-05-20,548467200000,139.86,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.87
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-05-27,549072000000,139.96,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.77
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-06-03,549676800000,139.95,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.78
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-06-10,550281600000,140.11,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.62
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-06-17,550886400000,140.28,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.45
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-06-24,551491200000,140.4,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.33
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-07-01,552096000000,140.29,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.44
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-07-08,552700800000,140.36,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.37
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-07-15,553305600000,140.21,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.52
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-07-22,553910400000,140.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-07-29,554515200000,140.19,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.54
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-08-05,555120000000,140.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-08-12,555724800000,140.16,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.57
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-08-19,556329600000,140.03,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.7
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-08-26,556934400000,140.0,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.73
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-09-02,557539200000,139.97,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.76
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-09-09,558144000000,139.99,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.74
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-09-16,558748800000,139.89,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.84
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-09-23,559353600000,139.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-10-01,560044800000,139.89,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.84
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-10-08,560649600000,139.79,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.94
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-10-15,561254400000,139.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-10-22,561859200000,139.78,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.95
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-10-29,562464000000,139.82,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.91
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-11-05,563068800000,139.79,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.94
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-11-12,563673600000,139.74,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.99
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-11-19,564278400000,139.69,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.04
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-11-26,564883200000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-12-03,565488000000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-12-10,566092800000,139.74,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.99
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-12-15,566524800000,139.65,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.08
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-12-23,567216000000,139.87,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.86
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1987-12-30,567820800000,139.78,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.95
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-01-06,568425600000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-01-13,569030400000,139.67,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.06
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-01-20,569635200000,139.65,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.08
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-01-27,570240000000,139.41,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.32
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-02-03,570844800000,139.35,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.38
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-02-10,571449600000,139.48,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.25
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-02-17,572054400000,139.72,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.01
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-02-24,572659200000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-03-02,573264000000,139.62,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.11
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-03-09,573868800000,139.6,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.13
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1988-03-16,574473600000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
